,url,comment,page_file
19429,/comment/19429,"As for the protection of any species at risk the very last thing that should be considered is how to get around the species at risk act for economic development. There is absolutely no reason what so ever that economic development should even be considered where there is a species at risk.
Have we not lost enough in this province we need to take care of the environment at every level with no exceptions.
",comments-0.json
19508,/comment/19508,"I am deeply concerned about climate  change and how this endangers animals. Ontario needs  an ambitious climate action plan that exceeds the target that was in the former climate plan in order to protect species from endangerment. Ontario needs an independent Environmental Commissioner of Ontario.  Bill 66 threatens the health, safety and quality of life for people in Ontario.
",comments-0.json
19523,/comment/19523,"This is the right approach that is long overdue.
Species classifications should be reviewed. For example:
Bald eagles - are common in northern Ontario but more limited in numbers in the south. Perhaps this listing can be adjusted
Algonquin wolf - the science behind this is questionable and limiting coyote harvest as a result is counterproductive because the largest threat to the Algonquin wolf is inbreeding with coyotes not human harvest
Cougar - The eastern cougar is extinct in Ontario and the western cougar is migrating east as the coyote did before it. Creating a recovery plan for cougars is ridiculous.
American ginseng - this plant is common and this listing causes harm to farmers trying to ship cultivated product.
There are many Carolinian species that are listed which have a limited range in Ontario, and always have had. They have survived along with humans, farming and tree harvest. In fact, some of them need young forest habitat to survive, which is discouraged by the plans for others. Other species are endangered and do need a plan to protect them.
Also, the committee should not have final say on listings without ministerial approval. At the federal level, the minister has the final say for all listings. Perhaps this system should be adopted to slow people with an agenda on the committee.
",comments-0.json
19590,/comment/19590,"It is important to recognize and protect these important lands to ensure we stop, or at least slow the pace of, our environmental destruction of species and ecosystems.  Ethical industry and development has not been hurt by this act, however those only interested in profit taking are looking for help in their "" who cares as long as we all get rich"" approach.  For the sake of future generations please continue to protect our planet by holding development to a high standard.
",comments-0.json
19614,/comment/19614,"Only in the sad, little, backwards world of Doug Ford and his greedy developers is economic development in any way related to protecting endangered species. Shame on you for suggesting it because it implies that you don't care about endangered species and are only to glad to kick the animals off the list so you can destroy our natural world. The green belt protections are there for good reason. Leave it alone.
",comments-0.json
19624,/comment/19624,"This new administration seems primarily focused on developers, and making them happy. Your brief repeats ""look for ways to streamline approvals and provide clarity to support economic development."" far too many times.
""Streamlining approvals"" = not doing the ground work. It equals complacency. It smells badly.
I have no faith in this new administration to actually work to protect our precious natural resources.
",comments-0.json
19629,/comment/19629,"I am a  Birder and Naturalist. Our Birds , Plants and Forest have declined on a steady destruction of our environment . It is estimated that by  2050 many Many birds , Butterflies , bugs , plants ,  wildlife  no longer exist
Our government has also set ambitious environmental protection targets at home, and we are working hard to meet them. We delivered on our 2015 promise to protect five percent of Canada’s oceans by 2017 and, as mentioned in your email, we have committed to expanding protected areas to include 10 percent of coastal and marine areas and 17 percent of terrestrial and inland waters areas by 2020. Parks and protected areas are essential components in our work to combat climate change, and we are proud to have established marine protected areas from coast-to-coast-to-coast in the Arctic, Pacific, and Atlantic oceans.
This is a letter from our Government as well Our government has also set ambitious environmental protection targets at home, and we are working hard to meet them. We delivered on our 2015 promise to protect five percent of Canada’s oceans by 2017 and, as mentioned in your email, we have committed to expanding protected areas to include 10 percent of coastal and marine areas and 17 percent of terrestrial and inland waters areas by 2020. Parks and protected areas are essential components in our work to combat climate change, and we are proud to have established marine protected areas from coast-to-coast-to-coast in the Arctic, Pacific, and Atlantic oceans.
The destruction for Urban development , for the sake of Money is an irresponsible act
",comments-0.json
19630,/comment/19630,"The environment is already at risk due to the effects of climate change and human-made pollution. Economic development has already moved numerous species onto the Endangered Species List. Speeding up this process by removing these protections in favour of ""economic development"" is a heinous act and is the most irresponsible move the Ontario Government can make. Our children and grandchildren deserve better and so does the wildlife already threatened by human and corporate encroachment. Keep Ontario beautiful, nothing should supercede the rights of all living things in Ontario.
",comments-0.json
19635,/comment/19635,"If the purpose of this proposal is to actually protect wildlife and the environment than that’s great.  If the proposal is going to make it easier for businesses to operate under newer looser regulations that the previous regulations would have stopped (meaning animals and habitats being left alone) than this proposal is a scam.
Ontario is open for business (clearly there are lots of businesses here). But it should not be open to business if they can’t work with existing environmental regulations.
Stop attacking the environment, stop attacking women and youth and those struggling financially.
",comments-0.json
19644,/comment/19644,"Since when does the existence of wild life have anything to do with business.   It is actually a lot of businesses who destroy the wildlife by continuing to ignore environmental protection laws or the biodiversity of the network of wildlife.   Bees are considered critically endangered and they live in Canada as a whole and Ontario.   If they can't pollinate we die.   I suppose Doug Ford government made up of business with little value for the opinions of their workers, neighbors, or families.   Make a buck continues to be their mentality with little respect for those who put them their.   We, those of us with a conscience, wish to protect what we have and a mirror image of what is left, to our children, their children and future generations.   How many of you have even taken the time to research how what you are considering passing will effect those animals who are already on the list of threatened.   We have lost the Rhino, and are looking at losing the elephant, the leopard, the bees, the giraffe's, and even lions.  Do any of you understand that in Ontario we are looking at the extinction of Blanding Turtles and many species of frogs.   They are the protectors and cleaners of our waterways and they work together with many other animals to achieve that.   When the Great Lakes become polluted worse than they are now and you continue with this madness, all those businesses you make a buck with, won't have enough bucks to clean those waterways up.   There goes the recreational use of our Great Lakes, and your summer homes will be worthless pieces of real estate.   But I expected nothing else from a group of governmental businesses leaders, who support only themselves.   Here is an interesting statistic you may want to think about ""If humans killed each other at the same rate that we kill animals, we would be extinct in 17 days.""   For those who survive though, at least they would have the potential of forming a government that is for the people, animals and biodiversity of our great province.
",comments-0.json
19648,/comment/19648,"It is vital that protections for endangered  species in Ontario remain strong.  This government has shown during its short time in office that it does not value our environmental protections.  I am incredibly disappointed in the legislation that has been put forth so far, and I have absolutely no faith that this government will put our wildlife before developers as they review this act.
",comments-0.json
